"","chain_number","subj_id","participant_number","mwj","conscPos","conscNeg","dimension","numNeg","description","consc_diff"
"1434",2,39,39,"pos",66,27,"limbs",9,"The number of limbs",39
"1435",2,39,39,"pos",100,23,"mirror",9,"Self awareness",77
"1436",2,39,39,"pos",69,25,"discrimination",15,"Eyesight perception",44
"1437",2,39,39,"pos",29,27,"blood",9,"Blood colour",2
"1438",2,39,39,"pos",26,18,"eyes",11,"Eye location",8
"1439",2,39,39,"pos",64,21,"trace",17,"Length of memory",43
"1440",2,39,39,"pos",70,28,"deception",11,"Sense of guilt",42
"1441",2,38,38,"neg",100,100,"limbs",10,"Geks have three less arms than Vems",0
"1442",2,38,38,"pos",100,100,"eyes",10,"eyes situated differently",0
"1443",2,38,38,"neg",100,100,"DNA",10,"different base genes",0
"1444",2,38,38,"neg",100,100,"discrimination",16,"different vision acuity",0
"1445",2,38,38,"neg",100,95,"mirror",10,"more self conscious",5
"1446",2,38,38,"neg",100,100,"blood",10,"blood different colour",0
"1447",2,38,38,"pos",95,92,"trace",16,"stronger association ability",3
"1448",2,38,38,"pos",100,92,"deception",10,"aware others perceive",8
"1449",2,37,37,"neg",100,100,"mirror",11,"Handle appearances differently",0
"1450",2,37,37,"pos",100,100,"DNA",9,"DNA differences",0
"1451",2,37,37,"pos",100,100,"eyes",9,"Different eye layout",0
"1452",2,37,37,"pos",100,100,"limbs",9,"Different arm amounts",0
"1453",2,37,37,"neg",100,100,"deception",11,"Admission of fault",0
"1454",2,37,37,"pos",100,100,"blood",9,"Different colored blood",0
"1455",2,37,37,"neg",100,100,"trace",17,"Different recognition abilities",0
"1456",2,37,37,"neg",100,100,"discrimination",17,"Different shape recognition",0
"1457",2,36,36,"neg",100,100,"blood",10,"Blood color",0
"1458",2,36,36,"pos",100,85,"deception",10,"Vems feel remorse",15
"1459",2,36,36,"neg",87,90,"trace",18,"Xons are more patient",-3
"1460",2,36,36,"neg",87,86,"discrimination",18,"Leems are more observant",1
"1461",2,36,36,"pos",90,70,"mirror",10,"Rubs take action",20
"1462",2,36,36,"pos",86,88,"limbs",8,"Elms have more limbs",-2
"1463",2,36,36,"neg",84,84,"DNA",10,"Huls have different DNA Building Blocks",0
"1464",2,36,36,"neg",83,84,"eyes",10,"Pods have asymmetric eyes",-1
"1465",2,35,35,"neg",66,66,"mirror",11,"Their perception",0
"1466",2,35,35,"pos",60,76,"deception",9,"Their attitude",-16
"1467",2,35,35,"pos",80,53,"DNA",9,"Resemblance to humans",27
"1468",2,35,35,"pos",81,50,"discrimination",17,"Attention to details",31
"1469",2,35,35,"pos",57,57,"eyes",9,"Their appearance",0
"1470",2,35,35,"pos",82,43,"trace",17,"Their intelligence",39
"1471",2,35,35,"pos",50,51,"blood",9,"Their blood colour",-1
"1472",2,35,35,"pos",53,52,"limbs",7,"Number of limbs",1
"1473",2,34,34,"neg",100,100,"eyes",10,"Position of eyes",0
"1474",2,34,34,"pos",100,100,"trace",16,"Memory",0
"1475",2,34,34,"neg",100,100,"limbs",8,"Amount of limbs",0
"1476",2,34,34,"neg",100,100,"DNA",10,"Building blocks of DNA",0
"1477",2,34,34,"pos",100,100,"discrimination",16,"Tell difference between objects",0
"1478",2,34,34,"neg",100,100,"blood",10,"Blood colour",0
"1479",2,34,34,"pos",100,100,"deception",8,"Attempting to hide",0
"1480",2,34,34,"neg",100,100,"mirror",12,"Using mirror",0
"1481",2,33,33,"neg",50,51,"blood",11,"The blood colour",-1
"1482",2,33,33,"neg",51,50,"mirror",13,"their cleanliness",1
"1483",2,33,33,"neg",50,51,"discrimination",17,"There ability to learn simple rules",-1
"1484",2,33,33,"neg",52,50,"DNA",11,"Their DNA",2
"1485",2,33,33,"neg",50,50,"trace",17,"how they can be trained",0
"1486",2,33,33,"pos",50,50,"deception",7,"How they act when caught",0
"1487",2,33,33,"pos",49,50,"limbs",7,"The number of limbs",-1
"1488",2,33,33,"neg",49,50,"eyes",11,"The eye position",-1
"1489",2,32,32,"pos",68,69,"deception",6,"zags hide when caught",-1
"1490",2,32,32,"neg",80,58,"trace",18,"Dobs have a longer attention span",22
"1491",2,32,32,"pos",94,41,"DNA",10,"Rubs are more similar to humans",53
"1492",2,32,32,"pos",67,51,"limbs",6,"Xons have less limbs",16
"1493",2,32,32,"pos",47,50,"blood",10,"Different colour blood",-3
"1494",2,32,32,"neg",89,82,"discrimination",18,"Huls more precise",7
"1495",2,32,32,"neg",100,78,"mirror",14,"Yubs act upon dirt",22
"1496",2,32,32,"pos",56,61,"eyes",10,"Vems eyes are horizontal",-5
"1497",2,31,31,"neg",73,74,"blood",11,"the colour of their blood",-1
"1498",2,31,31,"pos",72,75,"limbs",5,"the number of limbs",-3
"1499",2,31,31,"neg",74,75,"DNA",11,"the makeup of their bulding blocks",-1
"1500",2,31,31,"neg",72,72,"trace",19,"their memory",0
"1501",2,31,31,"neg",71,71,"discrimination",19,"their ability to recognise things",0
"1502",2,31,31,"neg",72,68,"mirror",15,"self awareness",4
"1503",2,31,31,"pos",73,74,"deception",5,"understand wrongdoing",-1
"1504",2,31,31,"pos",75,76,"eyes",9,"appearance of eyes",-1
"1505",2,30,30,"pos",52,52,"discrimination",18,"Huls can tell the difference between some objects Shuks cant",0
"1506",2,30,30,"neg",52,50,"limbs",6,"Geks have more arms than Xons",2
"1507",2,30,30,"pos",51,50,"blood",10,"different colour blood",1
"1508",2,30,30,"pos",41,42,"mirror",14,"dont understand refelction",-1
"1509",2,30,30,"neg",46,48,"deception",6,"chups dont hide",-2
"1510",2,30,30,"pos",45,45,"trace",18,"toffs better memory",0
"1511",2,30,30,"pos",47,46,"eyes",8,"eyes in different place",1
"1512",2,30,30,"neg",47,45,"DNA",12,"different dna",2
"1513",2,29,29,"pos",78,63,"DNA",11,"Yubs are similar to human",15
"1514",2,29,29,"pos",84,29,"discrimination",17,"Chups are smarter",55
"1515",2,29,29,"neg",37,59,"limbs",7,"Xons are more special",-22
"1516",2,29,29,"neg",39,45,"blood",11,"Their blood color is different",-6
"1517",2,29,29,"pos",75,33,"trace",17,"Toffs smarter",42
"1518",2,29,29,"neg",48,48,"eyes",9,"The location of their eyes are different",0
"1519",2,29,29,"neg",76,57,"deception",7,"Leems are more cunning",19
"1520",2,29,29,"pos",76,61,"mirror",13,"Huls are cleaner",15
"1521",2,28,28,"neg",55,56,"blood",12,"different colour blood",-1
"1522",2,28,28,"pos",72,38,"deception",6,"Huls are aware of bad behaviour",34
"1523",2,28,28,"pos",68,68,"eyes",8,"pods have eyes similar to humans",0
"1524",2,28,28,"neg",58,60,"limbs",8,"chups have more limbs than geks",-2
"1525",2,28,28,"neg",52,52,"DNA",12,"rubs have more human-like biology than yubs",0
"1526",2,28,28,"pos",64,55,"trace",16,"shuks have a longer memory than elms",9
"1527",2,28,28,"pos",76,64,"mirror",12,"norps can recognise their image in a mirror",12
"1528",2,28,28,"neg",75,74,"discrimination",18,"fiks are more intelligent that xons",1
"1529",2,27,27,"pos",59,41,"DNA",11,"no resemblance dna",18
"1530",2,27,27,"neg",43,57,"deception",7,"toffs hide themselves",-14
"1531",2,27,27,"neg",68,73,"eyes",9,"horizontal eyes",-5
"1532",2,27,27,"pos",76,62,"blood",11,"different blood colour",14
"1533",2,27,27,"neg",66,61,"limbs",9,"two limbs",5
"1534",2,27,27,"pos",52,54,"trace",15,"light means treat",-2
"1535",2,27,27,"pos",66,25,"mirror",11,"shuks stay clean",41
"1536",2,27,27,"pos",91,48,"discrimination",17,"can tell difference",43
"1537",2,26,26,"neg",100,100,"limbs",10,"number of limbs",0
"1538",2,26,26,"pos",100,78,"deception",6,"fear of each other",22
"1539",2,26,26,"pos",100,100,"blood",10,"composition of blood",0
"1540",2,26,26,"neg",100,100,"DNA",12,"building blocks of dna",0
"1541",2,26,26,"pos",100,87,"trace",14,"level of cognitive ability",13
"1542",2,26,26,"pos",100,75,"mirror",10,"self awareness",25
"1543",2,26,26,"neg",100,100,"eyes",10,"location of eyes",0
"1544",2,26,26,"pos",100,100,"discrimination",16,"level of brain development",0
"1545",2,25,25,"neg",49,50,"DNA",13,"building blocks of DNA same as humans",-1
"1546",2,25,25,"neg",49,48,"discrimination",17,"Vems can see difference in similar objects, Zags can't",1
"1547",2,25,25,"neg",49,51,"trace",15,"Geks can delay association, Shuks can't",-2
"1548",2,25,25,"pos",47,49,"limbs",9,"Pods have five limbs, Yubs have 2",-2
"1549",2,25,25,"pos",57,58,"deception",5,"Dobs have shame from stealing",-1
"1550",2,25,25,"neg",52,53,"eyes",11,"Xons eyes are vertical, Fiks horizontal",-1
"1551",2,25,25,"neg",52,53,"mirror",11,"Toffs are extra clean",-1
"1552",2,25,25,"neg",51,53,"blood",11,"Elms have red blood, Rub yellow",-2
"1553",2,24,24,"neg",91,84,"mirror",12,"Pods are meticulously clean. Zags are clean.",7
"1554",2,24,24,"pos",31,79,"deception",4,"Rubs are thief's and sneaky. Norps are theif's.",-48
"1555",2,24,24,"pos",96,97,"limbs",8,"Vems have two arms and Dobs have five.",-1
"1556",2,24,24,"neg",87,87,"eyes",12,"Elms' eyes are side by side. Shuks eyes are lined up vertically.",0
"1557",2,24,24,"neg",84,65,"DNA",14,"Chup share human DNA. Leems do not have human DNA",19
"1558",2,24,24,"pos",86,85,"blood",10,"Hul have red blood. Fik have yellow blood.",1
"1559",2,24,24,"neg",75,69,"trace",16,"Toffs have memory capabilities. Xons do not have memory capabilities.",6
"1560",2,24,24,"neg",79,71,"discrimination",18,"Yubs have more intelligence than Geks. They can tell differences between objects.",8
"1561",2,23,23,"pos",100,100,"discrimination",17,"Yubs can differentiate simple things while Norps can't.",0
"1562",2,23,23,"pos",100,100,"mirror",11,"Pods actually take action to keep themselves clean while Leems ignore dirt.",0
"1563",2,23,23,"neg",100,100,"deception",5,"Chups don't hide after committing a crime and Shuks do.",0
"1564",2,23,23,"neg",100,100,"blood",11,"They have different blood color.",0
"1565",2,23,23,"neg",100,100,"eyes",13,"Their eyes are positioned differently.",0
"1566",2,23,23,"pos",100,100,"DNA",13,"Rubs genes are completely different from human DNA while Hul have some similarities.",0
"1567",2,23,23,"neg",100,100,"limbs",9,"They have different number of arms.",0
"1568",2,23,23,"pos",100,100,"trace",15,"Dobs responds better than Elms with the light/treat association.",0
"1569",2,22,22,"neg",78,74,"discrimination",18,"Elms can differentiate between very similar objects",4
"1570",2,22,22,"neg",78,77,"blood",12,"Their blood is a different colour",1
"1571",2,22,22,"neg",84,78,"trace",16,"Dobs are better at associating things",6
"1572",2,22,22,"pos",80,84,"deception",4,"Toffs hide when caught in a bad act",-4
"1573",2,22,22,"neg",81,81,"mirror",12,"Rubs are more particular",0
"1574",2,22,22,"neg",77,77,"DNA",14,"Their DNA is different",0
"1575",2,22,22,"neg",75,75,"limbs",10,"Number of arm-like limbs",0
"1576",2,22,22,"neg",75,75,"eyes",14,"Eye placement",0
"1577",2,21,21,"neg",85,39,"deception",5,"They hide themselves",46
"1578",2,21,21,"pos",65,37,"eyes",13,"They have right and left eyes",28
"1579",2,21,21,"neg",98,36,"discrimination",19,"They are able to tell the difference between similar objects",62
"1580",2,21,21,"pos",80,39,"trace",15,"Pods were able to make the association with light even a second after",41
"1581",2,21,21,"pos",57,44,"limbs",9,"Huls have two arm-like limbs",13
"1582",2,21,21,"pos",100,11,"mirror",11,"They remove dirt by rubbing their face on it",89
"1583",2,21,21,"pos",61,34,"blood",11,"Chup blood is red",27
"1584",2,21,21,"pos",77,49,"DNA",13,"Zag genes are made up of same blocks that makeup human DNA",28
"1585",2,20,20,"neg",100,98,"limbs",10,"They only have two arm like limbs whereas the other type have five sets",2
"1586",2,20,20,"neg",100,100,"deception",6,"They hide when caught",0
"1587",2,20,20,"pos",100,100,"mirror",10,"They recognise their face in a mirror",0
"1588",2,20,20,"pos",100,100,"DNA",12,"Their dna resembles human beings",0
"1589",2,20,20,"pos",100,100,"discrimination",18,"They can easily differentiate",0
"1590",2,20,20,"pos",100,100,"trace",14,"They have better memory",0
"1591",2,20,20,"pos",100,100,"eyes",12,"They don’t have eyes situated above one another",0
"1592",2,20,20,"pos",100,100,"blood",10,"Their blood colour",0
"1593",2,19,19,"neg",70,70,"blood",11,"different colors",0
"1594",2,19,19,"neg",78,76,"DNA",13,"DNA building blocks",2
"1595",2,19,19,"neg",86,84,"eyes",13,"eye placement",2
"1596",2,19,19,"neg",65,66,"mirror",11,"ignoring reflection",-1
"1597",2,19,19,"pos",88,89,"limbs",9,"number of arms",-1
"1598",2,19,19,"neg",100,100,"trace",15,"their memory",0
"1599",2,19,19,"pos",73,66,"discrimination",17,"understanding of objects",7
"1600",2,19,19,"neg",87,100,"deception",7,"guilt response",-13
"1601",2,18,18,"neg",100,99,"limbs",10,"different arm amounts",1
"1602",2,18,18,"neg",99,99,"trace",16,"yubs association better",0
"1603",2,18,18,"pos",95,75,"discrimination",16,"pods more intelligent",20
"1604",2,18,18,"neg",93,93,"blood",12,"different colour blood",0
"1605",2,18,18,"pos",100,100,"DNA",12,"different dna building blocks",0
"1606",2,18,18,"neg",83,79,"mirror",12,"difference in cleanliness",4
"1607",2,18,18,"neg",99,99,"deception",8,"elms not as sneaky",0
"1608",2,18,18,"pos",96,96,"eyes",12,"different eye positions",0
"1609",2,17,17,"pos",92,20,"mirror",11,"When toffs see dirt in the mirror they remove it but when leems see it they ignore the mirror",72
"1610",2,17,17,"pos",57,59,"eyes",11,"Shucks have side by side eyes but Fiks have their eyes one on top of the other",-2
"1611",2,17,17,"pos",52,54,"DNA",11,"Zags don't have chemical resemblance to human DNA",-2
"1612",2,17,17,"pos",46,46,"blood",11,"Gek blood is red",0
"1613",2,17,17,"pos",46,47,"trace",15,"Xons only make the association when the treat was given immediately",-1
"1614",2,17,17,"neg",53,55,"limbs",11,"Chups have 2 limbs, Huls have 5",-2
"1615",2,17,17,"pos",54,53,"discrimination",15,"Norps can't tell the difference between similar objects",1
"1616",2,17,17,"pos",54,50,"deception",7,"Elms hide when they're caught, Yubs don't hide",4
"1617",2,16,16,"neg",63,86,"deception",8,"Leems hide when they are caught but Rubs do not",-23
"1618",2,16,16,"neg",50,50,"limbs",12,"Norps have 2 arm libs whereas Vems have 5",0
"1619",2,16,16,"pos",50,50,"mirror",10,"Dobs remove the dirt wheras Yubs do not",0
"1620",2,16,16,"pos",51,51,"eyes",10,"Their eye placement, Toffs sideways, Fiks above one another",0
"1621",2,16,16,"neg",51,51,"DNA",12,"Their resemblance of the make up of human DNA",0
"1622",2,16,16,"neg",51,50,"blood",12,"The colour of their blood",1
"1623",2,16,16,"pos",49,50,"discrimination",14,"Their ability to differentiate similar objects",-1
"1624",2,16,16,"pos",49,49,"trace",14,"The time to associate light and a treat",0
"1625",2,15,15,"neg",34,38,"mirror",11,"when elms see a spot on the forehead in the mirror they try to get rid of it by rubbing their face and shuks do not",-4
"1626",2,15,15,"pos",69,30,"limbs",11,"xons have two limbs and norps have five",39
"1627",2,15,15,"pos",64,33,"discrimination",13,"huls cannot distinguish between similar objects",31
"1628",2,15,15,"pos",69,46,"trace",13,"toffs remembered better",23
"1629",2,15,15,"pos",70,21,"blood",11,"their blood color is different",49
"1630",2,15,15,"pos",78,43,"DNA",11,"Zag DNA is made up of similar blocks to human DNA",35
"1631",2,15,15,"",72,41,"eyes",11,"their eyes are positioned differently",31
"1632",2,15,15,"neg",81,63,"deception",9,"Pods try to hide bad things",18
"1633",2,14,14,"neg",96,84,"trace",14,"Toffs can wait between the light but dobs can not",12
"1634",2,14,14,"pos",100,66,"discrimination",12,"geks can tell difference between similar objects, xons can not",34
"1635",2,14,14,"pos",100,20,"mirror",10,"Fiks do not respond to mirror image, vems do",80
"1636",2,14,14,"neg",86,73,"eyes",12,"Huls have eyes like human, shuks do not",13
"1637",2,14,14,"neg",96,5,"deception",10,"Leems do not hide, norps do",91
"1638",2,14,14,"pos",5,93,"limbs",10,"chups have two arms, pods have 5",-88
"1639",2,14,14,"neg",94,70,"DNA",12,"zag has human DNA, rubs do not",24
"1640",2,14,14,"pos",80,14,"blood",10,"elm has red blood, yub has yellow",66
"1641",2,13,13,"neg",100,100,"eyes",13,"Chups eyes are above eachother",0
"1642",2,13,13,"neg",100,100,"trace",15,"Geks need treats immediately",0
"1643",2,13,13,"neg",100,100,"mirror",11,"Elms remove dirt in mirrow huls dont",0
"1644",2,13,13,"neg",100,100,"DNA",13,"Pod genes are from human bulding blocks",0
"1645",2,13,13,"pos",100,100,"deception",9,"Norps don't try and hide themselves",0
"1646",2,13,13,"neg",100,100,"discrimination",13,"leems can';t tell the difference aswell",0
"1647",2,13,13,"pos",100,100,"limbs",9,"tofs have two arms dobs have five",0
"1648",2,13,13,"neg",100,100,"blood",11,"blood colour is different",0
"1649",2,12,12,"pos",69,45,"DNA",12,"Rubs have DNA similar to humans",24
"1650",2,12,12,"neg",55,74,"deception",10,"Vems are sneaky",-19
"1651",2,12,12,"pos",77,54,"discrimination",12,"Pods are more intelligent",23
"1652",2,12,12,"pos",71,58,"trace",14,"Norps were able to learn more",13
"1653",2,12,12,"neg",71,63,"limbs",10,"Elms have more arm-like limbs",8
"1654",2,12,12,"pos",70,60,"mirror",10,"Xons are fastidious",10
"1655",2,12,12,"pos",72,61,"blood",10,"different blood colour",11
"1656",2,12,12,"pos",70,58,"eyes",12,"different eye positioning",12
"1657",2,11,11,"pos",89,90,"eyes",11,"Position of eyes",-1
"1658",2,11,11,"neg",93,93,"deception",11,"Hiding when caught",0
"1659",2,11,11,"neg",91,90,"trace",15,"Light treat association",1
"1660",2,11,11,"neg",92,91,"mirror",11,"Keeping clean",1
"1661",2,11,11,"neg",87,77,"discrimination",13,"Differentiating similar objects",10
"1662",2,11,11,"pos",63,62,"DNA",11,"Human DNA similarity",1
"1663",2,11,11,"neg",56,54,"blood",11,"Colour of blood",2
"1664",2,11,11,"pos",58,59,"limbs",9,"Number of arms",-1
"1665",2,10,10,"pos",46,47,"eyes",10,"Huls horizontal eyes, Geks vertical",-1
"1666",2,10,10,"neg",42,55,"limbs",10,"Leems more arms",-13
"1667",2,10,10,"pos",64,50,"DNA",10,"Chups - human like - Vems not",14
"1668",2,10,10,"pos",79,41,"trace",14,"Norps more aware",38
"1669",2,10,10,"neg",68,73,"blood",12,"Shuks normal blood",-5
"1670",2,10,10,"pos",69,60,"deception",10,"Yubs are more cautious",9
"1671",2,10,10,"neg",77,61,"discrimination",14,"Rubs more intelligent",16
"1672",2,10,10,"neg",58,57,"mirror",12,"Xons more insecure",1
"1673",2,9,9,"pos",27,72,"deception",9,"xons hide but vems do not.",-45
"1674",2,9,9,"neg",34,35,"DNA",11,"fiks have chemical resemblance but rubs do not",-1
"1675",2,9,9,"pos",68,33,"mirror",11,"toffs cleans the dirt but huls do not",35
"1676",2,9,9,"pos",67,36,"trace",13,"shuks were able to associate with light after sometime but pods do not",31
"1677",2,9,9,"pos",72,25,"discrimination",13,"dobs can tell the difference but leems can not",47
"1678",2,9,9,"neg",43,33,"limbs",11,"norps have two armslike limbs but chups have five",10
"1679",2,9,9,"neg",66,38,"eyes",11,"yubs have 2 eyes side by side,but zags have one above the other",28
"1680",2,9,9,"pos",65,38,"blood",11,"elm differs in color of blood from gek",27
"1681",2,8,8,"pos",84,43,"DNA",10,"Their DNA is simmilar to human DNA",41
"1682",2,8,8,"pos",97,26,"trace",12,"They are more intelligent",71
"1683",2,8,8,"pos",92,45,"deception",8,"they hide after stealing",47
"1684",2,8,8,"pos",83,73,"limbs",10,"they have less arm-like limbs",10
"1685",2,8,8,"pos",72,60,"eyes",10,"position of the eyes",12
"1686",2,8,8,"pos",91,40,"discrimination",12,"capacity to differenciate simmilar objects",51
"1687",2,8,8,"pos",84,58,"blood",10,"their blood colour",26
"1688",2,8,8,"pos",89,34,"mirror",10,"capable of using mirrors",55
"1689",2,7,7,"neg",66,65,"limbs",11,"have less arms",1
"1690",2,7,7,"neg",62,62,"eyes",11,"have horizontal eyes",0
"1691",2,7,7,"pos",88,50,"trace",11,"fits have memory",38
"1692",2,7,7,"neg",64,63,"blood",11,"have red blood",1
"1693",2,7,7,"neg",66,65,"deception",9,"chups lie",1
"1694",2,7,7,"pos",68,67,"mirror",9,"rubs are cleaner",1
"1695",2,7,7,"neg",66,66,"DNA",11,"Leems are like humans",0
"1696",2,7,7,"pos",82,60,"discrimination",11,"see more differences",22
"1697",2,5,5,"pos",90,92,"blood",10,"different blood colour",-2
"1698",2,5,5,"pos",94,91,"eyes",10,"different eye placement",3
"1699",2,5,5,"neg",92,93,"deception",10,"pods dont hide",-1
"1700",2,5,5,"pos",97,98,"limbs",10,"different arms amount",-1
"1701",2,5,5,"pos",97,94,"discrimination",10,"identify difference",3
"1702",2,5,5,"pos",91,93,"DNA",10,"different DNA",-2
"1703",2,5,5,"pos",93,91,"trace",10,"different reaction time",2
"1704",2,5,5,"pos",92,92,"mirror",8,"need to clean",0
"1705",2,5,5,"neg",47,47,"blood",10,"blood colour differs",0
"1706",2,5,5,"pos",48,48,"mirror",8,"Norps ignore mirrors",0
"1707",2,5,5,"pos",46,47,"limbs",10,"Yubs more limbs",-1
"1708",2,5,5,"pos",47,46,"trace",10,"Zags better memory",1
"1709",2,5,5,"pos",49,50,"deception",10,"Shuks are brazen",-1
"1710",2,5,5,"pos",47,48,"discrimination",10,"Geks see colour",-1
"1711",2,5,5,"neg",47,47,"DNA",10,"Vems are different",0
"1712",2,5,5,"neg",46,50,"eyes",10,"Elms vertical eyes",-4
"1713",2,4,4,"neg",76,65,"deception",11,"Hiding after stealing",11
"1714",2,4,4,"pos",90,87,"limbs",9,"Number of limbs",3
"1715",2,4,4,"pos",95,96,"eyes",9,"Location of eyes",-1
"1716",2,4,4,"pos",84,90,"blood",9,"Colour of blood",-6
"1717",2,4,4,"pos",93,80,"DNA",9,"Different building blocks",13
"1718",2,4,4,"neg",85,58,"mirror",9,"Self cleaning",27
"1719",2,4,4,"neg",95,71,"discrimination",11,"Determining small details",24
"1720",2,4,4,"neg",92,72,"trace",11,"Concept of time",20
"1721",2,3,3,"neg",25,25,"limbs",10,"the number of arm like limbs they have",0
"1722",2,3,3,"neg",36,31,"DNA",10,"fiks genes are made up of the same building blocks to human DNA but Leems are not",5
"1723",2,3,3,"neg",43,45,"blood",10,"the colour of their blood is different",-2
"1724",2,3,3,"pos",60,41,"discrimination",10,"shuks are able to tell the difference between similar objects but vems cannot",19
"1725",2,3,3,"neg",59,46,"mirror",10,"dobs get rid of dirt on themselves but geks do not",13
"1726",2,3,3,"pos",59,45,"trace",10,"toffs don't need immediate reward compared to pods",14
"1727",2,3,3,"pos",73,19,"deception",10,"elms don't want to be seen stealing",54
"1728",2,3,3,"neg",45,43,"eyes",10,"the placement of their eyes",2
"1729",2,2,2,"neg",49,50,"limbs",11,"number of limbs",-1
"1730",2,2,2,"neg",50,50,"mirror",11,"recognising facial reflection",0
"1731",2,2,2,"neg",50,50,"blood",11,"blood colour",0
"1732",2,2,2,"neg",50,49,"discrimination",11,"ability to recognise small differences",1
"1733",2,2,2,"neg",50,50,"deception",11,"hiding when caught",0
"1734",2,2,2,"neg",50,50,"trace",11,"length of short term memory",0
"1735",2,2,2,"neg",50,50,"DNA",11,"dfferent DNA",0
"1736",2,2,2,"neg",50,50,"eyes",11,"eye position",0
"1737",2,1,1,"pos",64,64,"blood",10,"Blood colour",0
"1738",2,1,1,"pos",72,25,"deception",10,"Hiding when stealing",47
"1739",2,1,1,"pos",74,56,"DNA",10,"DNA compared to human DNA",18
"1740",2,1,1,"pos",78,57,"eyes",10,"Position of their eyes",21
"1741",2,1,1,"pos",74,43,"discrimination",10,"Not able to see the difference between similar objects",31
"1742",2,1,1,"pos",66,66,"limbs",10,"Number of arms",0
"1743",2,1,1,"pos",76,55,"trace",10,"length of association",21
"1744",2,1,1,"pos",88,16,"mirror",10,"Disregard and Pride",72
